nama_produk_normalized,review_mean,review_std,review_count,review_min,review_max,log_harga_mean,log_harga_median,berat_kg_mean,berat_kg_median,tebal_mm_mean,tebal_mm_median,jumlah_lembar_mean,jumlah_lembar_median,ukuran_cm_mean,ukuran_cm_median,panjang_meter_mean,panjang_meter_median,yard_mean,yard_median,box_panjang_cm_mean,box_panjang_cm_median,box_lebar_cm_mean,box_lebar_cm_median,box_tinggi_cm_mean,box_tinggi_cm_median,log_volume_box_cm3_mean,log_volume_box_cm3_median,lebar_cm_roll_mean,lebar_cm_roll_median,panjang_meter_roll_mean,panjang_meter_roll_median,lebar_pair_yard_mean,lebar_pair_yard_median,panjang_yard_pair_mean,panjang_yard_pair_median,jumlah_dimensi_x_mean,jumlah_dimensi_x_median,panjang_nama_mean,panjang_nama_median,jumlah_token_mean,jumlah_token_median,kategori_produk,jenis_produk,merek,warna,material,bentuk_kemasan,family_template,few_reviews_flag
bubble wrap smilepack hitam 2.2kg 125 cm x 50 meter,3.8333333333333335,0.28867513459481287,3,3.5,4.0,11.297772834663752,11.308370569092329,2.1430000000000002,2.2,0.0,0.0,0.0,0.0,126.78333333333335,125.0,50.373333333333335,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.75999999999999,125.0,50.596666666666664,50.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 2.2kg 30 cm x 25 meter,4.0,0.0,3,4.0,4.0,10.783175041002117,10.778977123006351,2.1553333333333335,2.164,0.0,0.0,0.0,0.0,30.673333333333332,30.7,24.689999999999998,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.78333333333333,30.82,25.253333333333334,25.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 2.2kg 30 cmx25 meter,4.0,0.0,1,4.0,4.0,10.803239,10.803239,2.294,2.294,0.0,0.0,0.0,0.0,30.66,30.66,25.82,25.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,28.5,26.79,26.79,0.0,0.0,0.0,0.0,1.0,1.0,48.0,48.0,8.0,8.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 2.2kg 60 cm x 100 meter,3.0,0.0,1,3.0,3.0,11.487617913343598,11.487617913343598,2.2,2.2,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 2.4kg 125 cm x 50 meter,3.5,0.0,1,3.5,3.5,11.326607934898927,11.326607934898927,2.4,2.4,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 2.7kg 125 cm x 50 meter,3.5,0.0,1,3.5,3.5,11.39640288460621,11.39640288460621,2.7,2.7,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 2.7kg 125 cmx50 meter,3.5,0.0,1,3.5,3.5,11.341406,11.341406,2.634,2.634,0.0,0.0,0.0,0.0,115.68,115.68,51.02,51.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.51,117.51,47.22,47.22,0.0,0.0,0.0,0.0,1.0,1.0,49.0,49.0,8.0,8.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 2.7kg 30 cm x 50 meter,4.5,0.0,4,4.5,4.5,11.283730853394474,11.299307206788948,2.56075,2.5515,0.0,0.0,0.0,0.0,29.5475,29.134999999999998,50.6575,50.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,29.835,50.41,51.18,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap smilepack hitam 3.0kg 125 cm x 50 meter,4.0,0.0,4,4.0,4.0,11.43320743138433,11.440450362768662,3.03975,3.018,0.0,0.0,0.0,0.0,123.5525,125.495,49.755,49.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.82249999999999,124.9,50.4075,49.980000000000004,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap smilepack hitam 3.0kg 30 cm x 100 meter,4.0,0.0,2,4.0,4.0,11.521711615037907,11.521711615037907,2.856,2.856,0.0,0.0,0.0,0.0,30.39,30.39,100.035,100.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,29.4,102.83500000000001,102.83500000000001,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 3.0kg 30 cm x 50 meter,3.3333333333333335,0.5773502691896258,3,3.0,4.0,11.295323725953082,11.31112,3.0553333333333335,3.0,0.0,0.0,0.0,0.0,29.923333333333332,30.0,51.04333333333333,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.05333333333333,30.0,49.64666666666667,50.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 3.0kg 30 cmx100 meter,4.0,0.0,1,4.0,4.0,11.485287,11.485287,2.823,2.823,0.0,0.0,0.0,0.0,32.35,32.35,99.37,99.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,29.03,106.55,106.55,0.0,0.0,0.0,0.0,1.0,1.0,49.0,49.0,8.0,8.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 3.0kg 30cm x 100 meter,4.0,0.0,1,4.0,4.0,11.496128,11.496128,2.907,2.907,0.0,0.0,0.0,0.0,31.88,31.88,97.24,97.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,29.71,101.81,101.81,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,9.0,9.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 3.0kg 60 cm x 100 meter,4.0,0.0,1,4.0,4.0,11.527823929632197,11.527823929632197,3.0,3.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 3.2kg 30 cm x 100 meter,3.5,0.0,5,3.5,3.5,11.468014540986045,11.47645,3.3236,3.287,0.0,0.0,0.0,0.0,30.264,30.0,99.60799999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.994,30.0,100.79400000000001,100.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,51.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap smilepack hitam 3.2kg 30 cm x 25 meter,3.5,0.0,2,3.5,3.5,11.15638235729914,11.15638235729914,3.2095000000000002,3.2095000000000002,0.0,0.0,0.0,0.0,31.095,31.095,25.595,25.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.435000000000002,30.435000000000002,25.98,25.98,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 3.2kg 30 cm x 50 meter,4.0,0.0,1,4.0,4.0,11.407576060361786,11.407576060361786,3.2,3.2,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 3.2kg 30cm x 50 meter,4.0,0.0,1,4.0,4.0,11.467041,11.467041,2.928,2.928,0.0,0.0,0.0,0.0,27.88,27.88,46.94,46.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31,32.31,48.67,48.67,0.0,0.0,0.0,0.0,1.0,1.0,49.0,49.0,9.0,9.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap smilepack hitam 3.2kg 60 cm x 25 meter,3.0,0.0,1,3.0,3.0,11.326607934898927,11.326607934898927,3.2,3.2,0.0,0.0,0.0,0.0,60.0,60.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,10.0,10.0,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 2.2kg 125 cm x 25 meter,4.0,0.0,2,4.0,4.0,11.203836816925545,11.203836816925545,2.1575,2.1575,0.0,0.0,0.0,0.0,125.575,125.575,25.125,25.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.685,129.685,25.619999999999997,25.619999999999997,0.0,0.0,0.0,0.0,1.0,1.0,48.0,48.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 2.2kg 125 cm x 50 meter,4.0,0.0,5,4.0,4.0,11.311973088477501,11.276906,2.2182000000000004,2.2,0.0,0.0,0.0,0.0,125.03800000000001,125.0,50.094,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.83800000000001,125.0,51.3,51.96,0.0,0.0,0.0,0.0,1.0,1.0,48.0,48.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,0
bubble wrap upack bening 2.2kg 30 cm x 100 meter,4.0,0.0,4,4.0,4.0,11.43110538119144,11.43713326238288,2.20025,2.2125000000000004,0.0,0.0,0.0,0.0,30.0925,30.185000000000002,104.1725,104.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.240000000000002,30.615000000000002,97.7025,97.15,0.0,0.0,0.0,0.0,1.0,1.0,48.0,48.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,0
bubble wrap upack bening 2.2kg 30 cm x 25 meter,3.5,0.0,3,3.5,3.5,11.027602237941672,11.027644,2.2353333333333336,2.209,0.0,0.0,0.0,0.0,28.939999999999998,29.12,25.44666666666667,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.176666666666666,30.0,24.49,24.5,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 2.2kg 30 cmx25 meter,3.5,0.0,1,3.5,3.5,11.118607,11.118607,2.185,2.185,0.0,0.0,0.0,0.0,31.0,31.0,24.57,24.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.26,31.26,26.22,26.22,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,8.0,8.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 2.2kg 60 cm x 50 meter,4.0,0.0,3,4.0,4.0,11.371946766703045,11.358323,2.167666666666667,2.188,0.0,0.0,0.0,0.0,57.120000000000005,55.98,51.96,52.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.45666666666667,60.48,50.55666666666667,50.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 2.4kg 30 cm x 25 meter,4.35,0.24152294576982397,10,4.0,4.5,11.0940617427944,11.095115086204466,2.3175,2.3395,0.0,0.0,0.0,0.0,30.195999999999998,30.115000000000002,25.167,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.375999999999998,30.3,24.877000000000002,25.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,0
bubble wrap upack bening 2.4kg 30cm x 25 meter,4.5,0.0,1,4.5,4.5,11.132465,11.132465,2.225,2.225,0.0,0.0,0.0,0.0,28.38,28.38,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.17,30.17,25.35,25.35,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,9.0,9.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 2.7kg 125 cm x 25 meter,3.5,0.0,6,3.5,3.5,11.426813382954554,11.436136000000001,2.6515,2.6915,0.0,0.0,0.0,0.0,124.47500000000001,125.0,24.805000000000003,24.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.58166666666666,125.0,24.71166666666667,24.725,0.0,0.0,0.0,0.0,1.0,1.0,48.0,48.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,0
bubble wrap upack bening 2.7kg 125 cm x 50 meter,4.0,0.0,2,4.0,4.0,11.446611783355365,11.446611783355365,2.7365000000000004,2.7365000000000004,0.0,0.0,0.0,0.0,129.225,129.225,49.239999999999995,49.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.405,128.405,48.565,48.565,0.0,0.0,0.0,0.0,1.0,1.0,48.0,48.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 2.7kg 30 cm x 100 meter,4.375,0.23145502494313794,8,4.0,4.5,11.505196144406655,11.5275845,2.618,2.627,0.0,0.0,0.0,0.0,30.2425,30.0,99.67,99.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15375,30.0,101.37875,101.445,0.0,0.0,0.0,0.0,1.0,1.0,48.0,48.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,0
bubble wrap upack bening 3.0kg 125 cm x 50 meter,4.0,0.0,2,4.0,4.0,11.427572849746714,11.427572849746714,2.941,2.941,0.0,0.0,0.0,0.0,129.10500000000002,129.10500000000002,49.89,49.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.195,125.195,50.644999999999996,50.644999999999996,0.0,0.0,0.0,0.0,1.0,1.0,48.0,48.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 3.0kg 125cm x 50 meter,4.0,0.0,1,4.0,4.0,11.447294,11.447294,2.909,2.909,0.0,0.0,0.0,0.0,126.38,126.38,52.79,52.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.41,124.41,53.04,53.04,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,9.0,9.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack bening 3.0kg 30 cm x 50 meter,4.0,0.0,1,4.0,4.0,11.37940550085183,11.37940550085183,3.0,3.0,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.2kg 125 cm x 25 meter,3.75,0.3535533905932738,2,3.5,4.0,11.221867532895514,11.221867532895514,2.2,2.2,0.0,0.0,0.0,0.0,125.0,125.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.2kg 30 cm x 100 meter,4.0,0.0,1,4.0,4.0,11.258046118484,11.258046118484,2.2,2.2,0.0,0.0,0.0,0.0,30.0,30.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.2kg 30 cm x 25 meter,3.5,0.0,3,3.5,3.5,11.01208713270506,10.993748398115178,2.1566666666666667,2.2,0.0,0.0,0.0,0.0,30.043333333333333,30.0,26.313333333333333,26.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.19333333333333,30.24,24.49,24.3,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.2kg 60 cm x 50 meter,4.0,0.0,2,4.0,4.0,11.112282345782848,11.112282345782848,2.2735000000000003,2.2735000000000003,0.0,0.0,0.0,0.0,62.325,62.325,48.1,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.05,58.05,51.58,51.58,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.4kg 125 cm x 25 meter,4.0,0.0,3,4.0,4.0,11.270814039494667,11.258046118484,2.4116666666666666,2.4,0.0,0.0,0.0,0.0,122.42333333333333,125.0,25.89,25.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.50999999999999,125.0,25.22,25.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.4kg 125 cm x 50 meter,4.0,0.0,1,4.0,4.0,11.42410518016564,11.42410518016564,2.4,2.4,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.4kg 125cm x 50 meter,4.0,0.0,1,4.0,4.0,11.37139,11.37139,2.541,2.541,0.0,0.0,0.0,0.0,116.82,116.82,53.32,53.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.29,129.29,53.19,53.19,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,9.0,9.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.7kg 125 cm x 25 meter,4.0,0.5773502691896257,4,3.5,4.5,11.328847650118412,11.33074936064699,2.60025,2.6145,0.0,0.0,0.0,0.0,121.6675,122.71000000000001,24.98,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.1625,127.7,24.677500000000002,25.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap upack hitam 2.7kg 125 cm x 50 meter,4.222222222222222,0.26352313834736496,9,4.0,4.5,11.42592064669528,11.414032,2.727222222222222,2.739,0.0,0.0,0.0,0.0,123.81222222222222,125.0,50.85888888888889,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.61222222222221,125.0,50.102222222222224,50.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap upack hitam 2.7kg 125 cmx25 meter,4.5,0.0,1,4.5,4.5,11.210192,11.210192,2.538,2.538,0.0,0.0,0.0,0.0,129.86,129.86,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.92,128.92,23.03,23.03,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,8.0,8.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.7kg 125cm x 50 meter,4.5,0.0,1,4.5,4.5,11.375083,11.375083,2.553,2.553,0.0,0.0,0.0,0.0,130.74,130.74,50.58,50.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.38,124.38,48.76,48.76,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,9.0,9.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 2.7kg 30 cm x 100 meter,4.0,0.0,3,4.0,4.0,11.519285611203523,11.537627833610571,2.7716666666666665,2.775,0.0,0.0,0.0,0.0,30.909999999999997,30.33,98.94,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.83,30.0,100.61333333333334,100.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 3.0kg 60 cm x 100 meter,4.0,0.0,1,4.0,4.0,11.6262630788088,11.6262630788088,3.0,3.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 3.2kg 125 cm x 50 meter,4.0,0.0,2,4.0,4.0,11.63042536782116,11.63042536782116,3.148,3.148,0.0,0.0,0.0,0.0,124.35,124.35,49.8,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.505,125.505,49.989999999999995,49.989999999999995,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 3.2kg 30 cm x 25 meter,4.5,0.0,5,4.5,4.5,11.328329738692286,11.320565693461432,3.1066000000000003,3.103,0.0,0.0,0.0,0.0,29.862000000000002,30.0,24.554,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.032,30.0,25.648000000000003,25.77,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap upack hitam 3.2kg 30 cm x 50 meter,4.5,0.0,2,4.5,4.5,11.383924991258247,11.383924991258247,3.217,3.217,0.0,0.0,0.0,0.0,30.27,30.27,48.25,48.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.275,29.275,51.315,51.315,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 3.2kg 60 cm x 100 meter,4.5,0.0,2,4.5,4.5,11.70508506782102,11.70508506782102,3.3515,3.3515,0.0,0.0,0.0,0.0,62.235,62.235,98.775,98.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.83,58.83,101.7,101.7,0.0,0.0,0.0,0.0,1.0,1.0,47.0,47.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 3.2kg 60 cm x 50 meter,4.5,0.0,7,4.5,4.5,11.495497807138241,11.490093,3.2485714285714287,3.201,0.0,0.0,0.0,0.0,59.63714285714286,59.96,50.00714285714286,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.18571428571429,58.01,49.69857142857143,50.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,10.0,10.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,0
bubble wrap upack hitam 3.2kg 60cm x 100 meter,4.5,0.0,1,4.5,4.5,11.63539,11.63539,3.41,3.41,0.0,0.0,0.0,0.0,58.34,58.34,97.9,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.72,55.72,97.79,97.79,0.0,0.0,0.0,0.0,1.0,1.0,46.0,46.0,9.0,9.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
bubble wrap upack hitam 3.2kg 60cmx100 meter,4.5,0.0,1,4.5,4.5,11.738297,11.738297,3.449,3.449,0.0,0.0,0.0,0.0,63.51,63.51,93.72,93.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.08,61.08,98.9,98.9,0.0,0.0,0.0,0.0,1.0,1.0,44.0,44.0,7.0,7.0,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,bubble_wrap,1
cutter besar alligator al-77,3.5,0.0,1,3.5,3.5,8.748463629942055,8.748463629942055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,4.0,4.0,Alat Pengemasan,cutter,lainnya,lainnya,lainnya,lainnya,tools,1
