Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.362022,0,0.0,0.0,0.0,31.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Perekat,4.0,lakban,lakban,sanpack,bening,lainnya,lainnya,8.994704,0,0.0,47.87,0.0,0.0,0.0,78.24,0.0,0.0,0.0,0.0,0.0,0.0,47.69,74.04,0,0,0,0,1,37,8,lakban sanpack bening 45 mm x 75 yard,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,10.26775,0,0.0,0.0,0.0,88.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 90 cm x 120 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.448979,0,0.0,0.0,0.0,27.88,235.98,0.0,0.0,0.0,0.0,0.0,27.98,259.26,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 250 meter,train
Perekat,3.5,lakban,lakban,non brand,coklat,lainnya,lainnya,8.708759,1,0.0,52.48,0.0,0.0,0.0,67.61,0.0,0.0,0.0,0.0,0.0,0.0,46.52,66.72,0,0,0,0,1,39,9,lakban non brand coklat 48 mm x 65 yard,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.258046118484,0,2.2,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack hitam 2.2kg 30 cm x 100 meter,train
Perekat,3.0,lakban,lakban,non brand,coklat,lainnya,lainnya,8.974744612722734,1,0.0,48.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,0,0,0,0,1,40,9,lakban non brand coklat 48 mm x 100 yard,validation
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.433831,0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 35 cm x 50 cm,train
Perekat,4.0,lakban,lakban,deli,biru,lainnya,lainnya,9.05963375455148,0,0.0,45.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0,0,0,0,1,41,9,lakban unboxing biru deli 45 mm x 65 yard,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.748694,0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,32,6,plastik kresek hitam 15 cmx35 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.889924,0,0.0,0.0,0.0,24.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,32,6,plastik kresek putih 25 cmx50 cm,train
Peralatan Industri,4.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,7.244941546337007,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Perekat,4.0,lakban,lakban,hiro,coklat,lainnya,lainnya,9.071193240566023,0,0.0,45.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,0,0,0,0,1,42,9,lakban fragile coklat hiro 45 mm x 75 yard,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.38212878217386,0,0.0,1.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Alat Pengemasan,3.5,tools,cutter,deli,lainnya,lainnya,lainnya,9.648659816955297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,cutter besar deli l150,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.165890277802454,0,0.0,80.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,43,10,thermal unboxing 80 mm x 80 mm x 500 lembar,train
Perekat,4.0,lakban,lakban,deli,putih,lainnya,lainnya,9.277625,0,0.0,40.68,0.0,0.0,0.0,122.13,0.0,0.0,0.0,0.0,0.0,0.0,47.65,123.12,0,0,0,0,1,34,8,lakban deli putih 45 mm x 120 yard,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.901377353792616,0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,19.0,9.0,8.668196064952765,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 19 cm x 9 cm bflute,train
Perekat,3.5,double_tape,pe foam,joyko,lainnya,foam,lainnya,10.326982,0,0.0,25.93,0.0,0.0,15.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,39,9,double tape foam joyko 24 mm x 15 meter,train
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.075982,0,0.0,0.0,0.0,26.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik pe 25cm x 40cm,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.691583538230216,0,0.0,3.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 3 mm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,10.252229,0,0.0,0.0,0.0,85.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 90 cm x 120 cm,train
Perlengkapan Rumah,2.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.908428,0,0.0,0.0,0.0,27.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.61587214452889,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Perlengkapan Pengemasan,3.5,karung,karung,lainnya,lainnya,lainnya,lainnya,9.803499,0,0.0,0.0,0.0,97.34,9.6,0.0,0.0,0.0,0.0,0.0,94.85,9.63,0.0,0.0,0,0,0,0,1,37,6,karung bagor lembaran 100 cmx10 meter,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,global,bening,lainnya,lainnya,11.184435286790633,0,2.7,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,1,49,10,bubble wrap global bening 2.7kg 125 cm x 25 meter,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.696667081526462,0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,30.0,9.0,9.1248914101437,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 30 cm x 9 cm bflute,train
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.477316144080852,0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 150 meter,train
Perlengkapan Rumah,2.5,trash_bag,plastik,lainnya,lainnya,pe,lainnya,10.849819,0,0.0,0.0,0.0,129.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,9,plastik sampah jumbo pe 120 cm x 180 cm,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,global,bening,lainnya,lainnya,11.18311,0,2.271,0.0,0.0,55.88,50.95,0.0,0.0,0.0,0.0,0.0,63.49,48.0,0.0,0.0,0,0,0,0,1,48,10,bubble wrap global bening 2.4kg 60 cm x 50 meter,train
Perlengkapan Rumah,2.5,trash_bag,plastik,lainnya,lainnya,pe,lainnya,10.96606,0,0.0,0.0,0.0,123.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,9,plastik sampah jumbo pe 120 cm x 180 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.603724,0,3.097,0.0,0.0,63.47,99.49,0.0,0.0,0.0,0.0,0.0,64.05,95.16,0.0,0.0,0,0,0,0,1,49,10,bubble wrap sanpack hitam 3.0kg 60 cm x 100 meter,train
Perekat,4.0,double_tape,pe foam,yatta,lainnya,foam,lainnya,9.551144,0,0.0,13.16,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,38,9,double tape foam yatta 12 mm x 3 meter,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.152894,0,0.0,0.0,0.0,30.81,0.0,0.0,29.4,20.9,29.06,9.790162,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 30 cm x 20 cm x 30 cm bflute,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.420598,0,0.0,0.0,0.0,36.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 35 cm x 50 cm,train
Perekat,3.5,lakban,lakban,non brand,biru,lainnya,lainnya,8.853808274977197,1,0.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0,0,0,0,1,37,9,lakban non brand biru 45 mm x 90 yard,train
Perekat,2.5,lakban,lakban,deli,biru,lainnya,lainnya,9.082620630373812,0,0.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0,0,0,0,1,32,8,lakban deli biru 45 mm x 90 yard,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.616798,0,0.0,0.0,0.0,35.24,0.0,0.0,32.11,28.93,8.73,9.000935,0.0,0.0,0.0,0.0,1,0,0,0,2,42,11,kardus packing 34 cm x 30 cm x 9 cm bflute,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,8.427091,0,0.0,0.0,0.0,50.57,0.0,0.0,49.39,35.27,23.07,10.601339,0.0,0.0,0.0,0.0,0,0,0,1,2,35,4,kardus packing 50cmx35cmx25cm kraft,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.853808274977197,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 45 cm x 50 cm,validation
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.343077871169383,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.04169,0,0.0,0.0,0.0,14.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.44904,0,0.0,105.94,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,45,10,thermal unboxing 100 mm x 100 mm x 300 lembar,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,12.706850963741102,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 20kg,test
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,11.198135,0,2.337,0.0,0.0,28.52,105.84,0.0,0.0,0.0,0.0,0.0,31.55,99.45,0.0,0.0,0,0,0,0,1,50,10,bubble wrap sanpack bening 2.2kg 30 cm x 100 meter,train
Peralatan Industri,4.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,6.90875477931522,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 15 cm x 30 cm,test
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 40 cm x 55 cm,train
Perekat,4.5,lakban,lakban,smilepack,putih,lainnya,lainnya,9.137633,0,0.0,46.66,0.0,0.0,0.0,86.67,0.0,0.0,0.0,0.0,0.0,0.0,48.34,92.84,0,0,0,0,1,46,9,lakban fragile putih smilepack 45 mm x 90 yard,train
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.18505,0,0.0,1.08,0.0,124.06,263.68,0.0,0.0,0.0,0.0,0.0,118.77,257.15,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Perekat,2.5,lakban,lakban,yatta,merah,lainnya,lainnya,9.30097,0,0.0,48.73,0.0,0.0,0.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,47.83,93.86,0,0,0,0,1,52,10,lakban fresh vegetables merah yatta 45 mm x 100 yard,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,non brand,bening,lainnya,lainnya,11.177466714598282,1,2.7,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,1,52,11,bubble wrap non brand bening 2.7kg 125 cm x 25 meter,train
Perekat,4.0,lakban,lakban,sanpack,merah,lainnya,lainnya,8.941382,0,0.0,42.39,0.0,0.0,0.0,84.22,0.0,0.0,0.0,0.0,0.0,0.0,43.13,85.53,0,0,0,0,1,36,8,lakban sanpack merah 45 mm x 85 yard,train
Perlengkapan Pengemasan,2.5,karung,karung,lainnya,lainnya,lainnya,lainnya,10.807216,0,0.0,0.0,0.0,100.16,30.32,0.0,0.0,0.0,0.0,0.0,103.03,30.38,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 100 cm x 30 meter,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.366602832783736,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.510519035757246,0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 175 meter,test
Pengikat,3.0,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,9.56299,0,0.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,4,tali rafia biru 1kg,train
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,13.079378,0,0.0,5.07,0.0,128.47,250.17,0.0,0.0,0.0,0.0,0.0,119.55,234.99,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 5 mm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.614234,0,0.0,0.0,0.0,40.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 40 cm x 55 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,7.601402334583733,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 20 cm x 35 cm,test
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 40 cm x 55 cm,test
Perekat,4.0,lakban,lakban,hiro,biru,lainnya,lainnya,9.605758,0,0.0,45.87,0.0,0.0,0.0,121.92,0.0,0.0,0.0,0.0,0.0,0.0,41.92,125.09,0,0,0,0,1,41,9,lakban fragile biru hiro 45 mm x 120 yard,train
Material Busa,3.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.575914030220655,0,0.0,2.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 2 mm,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.00494,0,0.0,0.0,0.0,14.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,32,6,plastik kresek hitam 15cm x 35cm,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,9.93971,0,0.0,94.53,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,46,8,sticker thermal lipat 100 mmx100 mm 300 lembar,train
Kardus Kemasan,4.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.659332,0,0.0,0.0,0.0,49.4,0.0,0.0,53.09,34.74,24.86,10.733162,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm bflute,train
Kardus Kemasan,3.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.126984,0,0.0,0.0,0.0,54.43,0.0,0.0,55.81,34.43,30.01,10.962429,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 55 cm x 35 cm x 30 cm cflute,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.238060533986513,0,0.0,1.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Kardus Kemasan,2.5,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.439382,0,0.0,0.0,0.0,36.57,0.0,0.0,32.05,20.06,9.21,8.686484,0.0,0.0,0.0,0.0,0,1,0,0,2,35,4,kardus packing 34cmx19cmx9cm cflute,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,global,bening,lainnya,lainnya,11.166284,0,2.422,0.0,0.0,55.49,52.18,0.0,0.0,0.0,0.0,0.0,62.32,47.6,0.0,0.0,0,0,0,0,1,47,9,bubble wrap global bening 2.4kg 60cm x 50 meter,train
Perekat,4.0,lakban,lakban,joyko,bening,lainnya,lainnya,9.209365,0,0.0,49.36,0.0,0.0,0.0,84.15,0.0,0.0,0.0,0.0,0.0,0.0,47.99,89.39,0,0,0,0,1,44,9,lakban unboxing bening joyko 45 mm x 85 yard,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.25083,0,0.0,0.0,0.0,52.57,0.0,0.0,50.58,37.34,26.63,10.82568,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm cflute,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,10.12667110305036,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Alat Pengemasan,3.0,tools,lakban,deli,lainnya,lainnya,lainnya,10.001145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,3,dispenser lakban deli,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.293444,0,0.0,0.0,0.0,29.97,248.47,0.0,0.0,0.0,0.0,0.0,30.91,231.36,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 250 meter,train
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,11.042309,0,0.0,0.0,0.0,50.61,262.65,0.0,0.0,0.0,0.0,0.0,51.09,265.46,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 50 cm x 270 meter,train
Pengikat,3.5,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,10.146472946063875,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,4,tali rafia biru 1kg,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,non brand,bening,lainnya,lainnya,11.0186455364637,1,3.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,1,51,11,bubble wrap non brand bening 3.0kg 30 cm x 25 meter,train
Perlengkapan Rumah,1.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,9.052826,0,0.0,0.0,0.0,13.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.587481,0,0.0,2.18,0.0,123.35,269.94,0.0,0.0,0.0,0.0,0.0,127.42,252.96,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 2 mm,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,7.00397413672268,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 15 cm x 30 cm,test
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,gmp,hitam,lainnya,lainnya,11.49273296168228,0,2.7,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0,0,0,0,1,45,10,bubble wrap gmp hitam 2.7kg 60 cm x 100 meter,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.343077871169383,0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,20.0,30.0,9.798182590890704,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 30 cm x 20 cm x 30 cm cflute,train
Pengikat,3.5,tali_rafia,lainnya,lainnya,hitam,lainnya,lainnya,10.155425,0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia hitam 1kg,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.196212,0,0.0,0.0,0.0,42.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 45cm x 50cm,train
Pengikat,2.5,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,10.12667110305036,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia hijau 1/2kg,test
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.584081267024454,0,0.0,0.0,0.0,30.0,270.0,0.0,0.0,0.0,0.0,0.0,30.0,270.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 270 meter,train
Perekat,3.5,lakban,lakban,hiro,biru,lainnya,lainnya,8.538376,0,0.0,45.5,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,43.29,51.06,0,0,0,0,1,32,8,lakban hiro biru 45 mm x 50 yard,train
Perekat,3.5,double_tape,pe foam,joyko,lainnya,foam,lainnya,10.357774570341576,0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,39,9,double tape foam joyko 12 mm x 15 meter,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,7.901377353792616,0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,8.987321812850125,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 20 cm x 20 cm x 20 cm bflute,test
Pengikat,2.5,tali_rafia,lainnya,lainnya,kuning,lainnya,lainnya,12.581081982573842,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia kuning 20kg,test
Perlengkapan Rumah,2.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.853808274977197,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.55843949396453,0,0.0,0.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 50 cm x 150 meter,train
Kardus Kemasan,3.5,kardus,kardus,lainnya,lainnya,bflute,lainnya,8.108946,0,0.0,0.0,0.0,28.62,0.0,0.0,31.71,20.82,9.75,8.769969,0.0,0.0,0.0,0.0,1,0,0,0,2,43,11,kardus packing 30 cm x 20 cm x 10 cm bflute,train
Pelindung Kemasan,4.5,bubble_wrap,bubble wrap,upack,hitam,lainnya,lainnya,11.66565513564204,0,3.2,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0,0,0,0,1,47,10,bubble wrap upack hitam 3.2kg 60 cm x 100 meter,train
