Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.643417,0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.569467,0,0.0,0.0,0.0,52.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.335482,0,0.0,0.0,0.0,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.919139,0,0.0,0.0,0.0,24.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 25 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.672292,0,0.0,0.0,0.0,33.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 35 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.481399,0,0.0,0.0,0.0,28.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,35,6,plastik polymailer biru 30 cmx40 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.036375,0,0.0,0.0,0.0,30.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.405106,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 35 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.327032,0,0.0,0.0,0.0,28.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer putih 30cm x 40cm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,10.215929,0,0.0,0.0,0.0,91.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 90 cm x 120 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.728458,0,0.0,0.0,0.0,29.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.996682,0,0.0,0.0,0.0,28.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.290309,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 15 cm x 35 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.447436,0,0.0,0.0,0.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.335088,0,0.0,0.0,0.0,34.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 35 cm x 50 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.011287,0,0.0,0.0,0.0,48.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 45 cm x 50 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.485074,0,0.0,0.0,0.0,30.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer putih 30cm x 40cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.724302,0,0.0,0.0,0.0,48.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.045868,0,0.0,0.0,0.0,38.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.915502,0,0.0,0.0,0.0,59.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.37417,0,0.0,0.0,0.0,42.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 40 cm x 55 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.881479,0,0.0,0.0,0.0,44.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 45 cm x 60 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.363129,0,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.61488,0,0.0,0.0,0.0,53.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perlengkapan Rumah,2.5,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.756348,0,0.0,0.0,0.0,23.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,30,4,plastik kresek putih 25cmx50cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.471026,0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 25 cm x 35 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.667946,0,0.0,0.0,0.0,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.681828,0,0.0,0.0,0.0,25.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.997188,0,0.0,0.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 25 cm x 40 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.773651,0,0.0,0.0,0.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perlengkapan Rumah,2.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.896581,0,0.0,0.0,0.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Perlengkapan Rumah,3.5,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.908956,0,0.0,0.0,0.0,15.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,32,6,plastik kresek hitam 15cm x 35cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.682551,0,0.0,0.0,0.0,31.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.786074,0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Perlengkapan Rumah,4.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.669822,0,0.0,0.0,0.0,31.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.48427,0,0.0,0.0,0.0,26.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.754937,0,0.0,0.0,0.0,48.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Perlengkapan Rumah,3.5,trash_bag,plastik,lainnya,putih,lainnya,lainnya,7.770814,0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 25 cm x 50 cm,train
Perlengkapan Rumah,4.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.674723,0,0.0,0.0,0.0,48.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 50 cmx75 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.140375,0,0.0,0.0,0.0,34.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,10.068584,0,0.0,0.0,0.0,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.144287,0,0.0,0.0,0.0,51.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,5,kantong plastik laundry pp 50cmx75cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.342113,0,0.0,0.0,0.0,29.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.35452,0,0.0,0.0,0.0,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 15 cm x 35 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.436241,0,0.0,0.0,0.0,24.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.469355,0,0.0,0.0,0.0,37.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 35 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.613117,0,0.0,0.0,0.0,42.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 40 cm x 55 cm,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.679333,0,0.0,0.0,0.0,42.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 45 cm x 60 cm,train
Peralatan Industri,3.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.448263,0,0.0,0.0,0.0,44.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 45 cm x 50 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.231957,0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Peralatan Industri,4.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,7.524689,0,0.0,0.0,0.0,25.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 25 cm x 40 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.391564,0,0.0,0.0,0.0,30.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.624351,0,0.0,0.0,0.0,34.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 35 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.384036,0,0.0,0.0,0.0,36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 35 cm x 50 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.662009,0,0.0,0.0,0.0,47.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.218185,0,0.0,0.0,0.0,29.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.455109,0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 25 cm x 35 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,10.111012,0,0.0,0.0,0.0,61.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.863429,0,0.0,0.0,0.0,41.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,10.115253,0,0.0,0.0,0.0,64.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.420485,0,0.0,0.0,0.0,50.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.445771,0,0.0,0.0,0.0,36.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 40 cm x 55 cm,train
Perlengkapan Rumah,4.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.570118,0,0.0,0.0,0.0,57.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 60 cmx90 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.024855,0,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.357949,0,0.0,0.0,0.0,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 25 cm x 35 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.416341,0,0.0,0.0,0.0,39.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,8.397495,0,0.0,0.0,0.0,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.694267,0,0.0,0.0,0.0,28.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.373517,0,0.0,0.0,0.0,32.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 35 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.823113,0,0.0,0.0,0.0,35.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 35 cm x 50 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.465797,0,0.0,0.0,0.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.336237,0,0.0,0.0,0.0,39.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer hitam 40 cmx55 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,8.415103,0,0.0,0.0,0.0,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.320912,0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 25 cm x 35 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.933079,0,0.0,0.0,0.0,25.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 25 cm x 50 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.987848,0,0.0,0.0,0.0,45.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.892037,0,0.0,0.0,0.0,14.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.422512,0,0.0,0.0,0.0,28.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 30 cm x 40 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.398886,0,0.0,0.0,0.0,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.923149,0,0.0,0.0,0.0,29.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Perlengkapan Rumah,2.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.474229,0,0.0,0.0,0.0,42.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.799733,0,0.0,0.0,0.0,47.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,7.872065,0,0.0,0.0,0.0,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 15 cm x 35 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.555033,0,0.0,0.0,0.0,37.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 35 cm x 50 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.099655,0,0.0,0.0,0.0,37.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.422087,0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 35 cm x 50 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.370598,0,0.0,0.0,0.0,24.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.503082,0,0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.219793,0,0.0,0.0,0.0,37.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.734873,0,0.0,0.0,0.0,43.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 45 cm x 60 cm,train
Perlengkapan Rumah,4.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.626129,0,0.0,0.0,0.0,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.68965,0,0.0,0.0,0.0,29.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.426058,0,0.0,0.0,0.0,45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,6,plastik polymailer silver 45cm x 60cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.925813,0,0.0,0.0,0.0,28.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30 cmx40 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.465068,0,0.0,0.0,0.0,38.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 40 cm x 55 cm,train
